rank	cluster_id	n_assigned	usage_pct	cum_pct	monosemanticity	dist_min	dist_p50	domain	top_tokens
1277	375	100	0.02	92.35	0.806	1311.6553	2163.2336	math:90%	} }}}
1278	637	100	0.02	92.371	0.059	187.4902	572.9883	math:81%	12 11 10 22 13 07
1279	944	100	0.02	92.391	0.343	847.5889	1384.1835	wiki:71%	.\n\n \n \n\n  \n  \n\n ".\n\n
1280	1161	100	0.02	92.411	0.806	18.9336	19.7539	code:100%	 utf :utf
1281	1162	100	0.02	92.432	0.074	1125.3995	1731.4052	web:57%	,  and  of s  aircraft  by
1282	1332	100	0.02	92.452	0.806	1140.2267	1803.3475	pile:65%	 in  In
1283	1970	100	0.02	92.472	0.408	364.7217	486.4609	code:96%	 received  obtain #  obtaining      get
1284	853	99	0.02	92.493	0.329	1323.4679	2183.52	pile:53%	. , :  to  =  and
1285	968	99	0.02	92.513	0.195	1503.0082	2298.7717	code:55%	-f .f (f _f _F -F
1286	1151	99	0.02	92.533	0.797	1156.119	1863.71	wiki:96%	 a  A —a a
1287	1305	99	0.02	92.553	0.919	86.5391	86.5391	code:100%	8 1
1288	1519	99	0.02	92.573	0.338	908.7851	1634.3419	wiki:94%	 is  was  are  were  also  be
1289	1866	99	0.02	92.593	0.405	1201.6329	1672.7196	pile:32%	0 1 3 10 2 4
1290	15	98	0.02	92.613	1.0	1349.754	1897.6542	math:98%	{
1291	242	98	0.02	92.633	0.245	846.3613	1524.6885	web:57%	’ve 've  have  never 't  just
1292	263	98	0.02	92.653	0.269	809.9639	1229.1788	web:46%	 work  working  worked  works Working  Working
1293	992	98	0.02	92.673	0.312	827.1718	1604.6582	math:99%	 at ,  '  May :  Feb
1294	1978	98	0.02	92.693	0.896	767.9843	1444.0742	math:100%	} }}} =}
1295	114	97	0.02	92.713	0.753	1122.7365	1975.7687	web:58%	 a A  A
1296	127	97	0.02	92.732	0.093	985.8808	1609.8984	wiki:49%	min  am  alk  carb  mon x
1297	395	97	0.02	92.752	0.326	1615.6766	2738.0166	code:39%	 f f -prof
1298	622	97	0.02	92.772	0.083	800.58	1425.293	code:54%	https http  http  https
1299	729	97	0.02	92.792	0.093	868.6269	1831.0342	wiki:85%	 It  which  it  order )  that
1300	1150	97	0.02	92.811	1.0	935.9648	1423.3085	math:86%	,
1301	1417	97	0.02	92.831	0.917	277.6191	410.7422	code:95%	 a  A
1302	1540	97	0.02	92.851	0.139	1190.326	2076.2168	code:74%	:\n ',\n )\n \n ;\r\n ]\n
1303	1608	97	0.02	92.871	0.181	664.3311	1315.6154	math:35%	Here  Here  there  here  There There
1304	1950	97	0.02	92.89	0.052	1164.1392	1925.9932	math:89%	 f  cos sin ln 2 /d
1305	18	96	0.02	92.91	0.718	890.6738	1556.7072	math:100%	^ )^ |^ ))^
1306	549	96	0.02	92.929	0.528	828.9023	1615.2402	web:30%	 they  They They  still they  just
1307	945	96	0.02	92.949	0.185	430.3164	923.0039	code:86%	 WARRANTIES  EXPRESS  DAMAGES  SOFTWARE  TORT  USE
1308	1208	96	0.02	92.968	1.0	724.0312	1625.4492	math:95%	_
1309	1406	96	0.02	92.988	0.072	404.5957	591.3369	code:95%	 version  Version
1310	1524	96	0.02	93.007	0.101	1138.6915	1632.6426	wiki:47%	,  of  and  the  from  are
1311	1526	96	0.02	93.027	1.0	1122.3359	2305.6641	math:92%	)
1312	1748	96	0.02	93.046	0.532	1333.6846	2579.707	code:33%	 l l 'l .l  Engl *l
1313	1940	96	0.02	93.066	0.275	665.1475	943.7696	code:99%	                                                           
1314	685	95	0.019	93.085	0.575	318.8018	518.9091	code:100%	 def \tdef def
1315	998	95	0.019	93.105	0.169	925.3652	2022.1329	wiki:26%	 N N
1316	1080	95	0.019	93.124	0.445	906.165	1636.2384	code:80%	0 1 2 255 60 100
1317	1278	95	0.019	93.143	0.748	882.0488	1721.6387	math:87%	+ *
1318	1563	95	0.019	93.163	0.61	729.8135	1114.8839	web:37%	 New New  NEW έας  new
1319	1591	95	0.019	93.182	0.539	734.6972	1461.922	math:35%	  / . : - \xa0
1320	459	94	0.019	93.201	0.116	731.1924	1372.2264	math:74%	2 b a (b (a (d
1321	517	94	0.019	93.22	0.067	1188.3182	1862.4863	web:95%	 with  The our  and  this  is
1322	780	94	0.019	93.239	0.066	890.3427	1726.6757	wiki:54%	. igator opsis ys us ium
1323	1665	94	0.019	93.258	0.322	739.4346	1542.4718	math:99%	• . >  > … :
1324	430	93	0.019	93.277	0.013	863.2285	1330.0978	pile:98%	 study  variability  treatment  diet  rats  adults
1325	942	93	0.019	93.296	0.073	862.6367	1429.3135	pile:84%	1 0 4 2 10 6
1326	1068	93	0.019	93.315	0.537	1116.83	2494.0869	code:33%	 t t .t sett \xadt
1327	1077	93	0.019	93.334	0.532	437.3984	1059.0195	code:100%	# \n .\n\n ,\n \n\n )\n
1328	1118	93	0.019	93.353	0.785	935.1542	1885.2052	math:71%	 an  An An
1329	1182	93	0.019	93.372	1.0	900.0157	1490.1083	web:32%	 
1330	1219	93	0.019	93.391	0.186	966.1553	1606.5986	math:87%	2 x 1 (x 4 0
1331	1787	93	0.019	93.41	0.088	1244.9357	1892.3134	pile:81%	 of  the ,  and  as  by
1332	415	92	0.019	93.428	1.0	1263.9102	2362.5391	code:91%	\t
1333	584	92	0.019	93.447	0.048	1032.6437	1606.7677	wiki:60%	1 21 25 19 4 28
1334	690	92	0.019	93.466	0.891	991.1446	1755.5596	wiki:79%	 a a  A
1335	1063	92	0.019	93.485	0.426	333.9825	739.998	code:99%	=None =False 0 1  None =True
1336	1212	92	0.019	93.503	0.179	1221.1709	1636.4337	math:38%	 very  so  pretty  quite  extremely  too
1337	1642	92	0.019	93.522	0.628	994.0948	1648.5879	math:86%	, $,  ),  , ),$ ),
1338	219	91	0.019	93.541	0.099	642.6982	1101.8721	wiki:97%	uation  album  film film  constituency album
1339	383	91	0.019	93.559	0.23	1188.9453	2205.4658	math:42%	, :  on \xa0 \n  |
1340	531	91	0.019	93.578	0.358	558.2275	1346.9688	wiki:79%	 was  is  became  also  become  elected
1341	1424	91	0.019	93.596	0.06	731.5654	1358.0956	wiki:68%	 which  and  park  Azerbaijan  also  that
1342	1551	91	0.019	93.615	1.0	736.4297	1479.629	math:91%	{
1343	1562	91	0.019	93.633	0.365	399.1895	610.6924	code:96%	 distributed  except  deal
1344	1754	91	0.019	93.652	1.0	1513.2225	2106.0859	pile:25%	-
1345	1802	91	0.019	93.67	0.598	365.5175	880.124	wiki:93%	th st  twentieth rd entieth  eighth
1346	481	90	0.018	93.688	0.32	634.2109	991.668	math:52%	'm  am ’m  still  also  was
1347	866	90	0.018	93.707	0.57	429.5879	1017.1553	code:97%	 = ', >',
1348	881	90	0.018	93.725	0.088	837.6592	1419.4354	wiki:48%	2 5 4 9 1 8
1349	419	89	0.018	93.743	0.223	1302.6709	1995.2285	pile:90%	 was  are  were  is  be  also
1350	723	89	0.018	93.761	0.407	657.1749	1343.3436	web:39%	 in  of  to  from  near  serving
1351	900	89	0.018	93.779	0.075	725.4873	1435.7861	wiki:43%	1 5 2 4 3 27
1352	1379	89	0.018	93.797	1.0	1100.1797	2190.9648	code:53%	,
1353	1389	89	0.018	93.816	0.221	523.0147	1278.5079	pile:91%	[@ [ @  ([  [  [@
1354	1525	89	0.018	93.834	0.412	976.5781	1747.6377	wiki:47%	 was  been  is  were  then  later
1355	1797	89	0.018	93.852	0.413	367.1104	571.4746	code:100%	 import ,      (
1356	133	88	0.018	93.87	0.622	973.0244	1708.4103	pile:49%	 the The  The 's
1357	227	88	0.018	93.888	0.375	680.6758	1254.1134	math:45%	 how  How How how  that  as
1358	508	88	0.018	93.905	0.235	998.0005	2177.3552	code:40%	s .s  s S  S .gs
1359	566	88	0.018	93.923	0.246	852.9844	1636.7285	pile:47%	 " \n\n  '  “ )\n \n
1360	913	88	0.018	93.941	0.495	1114.3185	2435.167	wiki:97%	.\n – ).\n  ( \n
1361	930	88	0.018	93.959	0.056	1306.334	1847.203	web:92%	 with  and ,  new  from  silver
1362	1297	88	0.018	93.977	0.32	1334.7382	2384.0547	pile:26%	 F F \xa0F
1363	372	87	0.018	93.995	0.215	826.2891	1825.4552	math:100%	. • zy : stein answered
1364	578	87	0.018	94.012	0.059	770.1703	1506.8813	math:46%	00 11 02 18 13 55
1365	1188	87	0.018	94.03	0.816	1092.3438	1978.4572	pile:70%	 (  [  "  *  '
1366	1335	87	0.018	94.048	0.132	877.332	1449.8672	wiki:90%	 he  He  who ,  and oka
1367	1367	87	0.018	94.066	0.226	907.7675	1554.7733	wiki:68%	 his 's ’s  its  her  His
1368	193	86	0.017	94.083	0.885	975.0664	1439.2938	math:93%	 a  A A
1369	644	86	0.017	94.101	0.152	413.086	750.3066	wiki:81%	0 1 2 4 7 6
1370	667	86	0.017	94.118	0.012	1127.2489	1967.9315	pile:38%	,  Peters  Oliver ias han uka
1371	850	86	0.017	94.136	1.0	739.5977	1124.5312	math:100%	right
1372	1402	86	0.017	94.153	0.405	903.2314	1572.3038	wiki:74%	 it  It It  always  never
1373	1450	86	0.017	94.171	0.68	788.2363	1166.578	pile:100%	. ).
1374	323	85	0.017	94.188	0.405	627.5312	1077.7246	math:85%	bb cal scr mathrm bf ak
1375	1396	85	0.017	94.205	0.653	960.3281	1518.6925	pile:48%	 I  already  i  currently  now  #
1376	1513	85	0.017	94.222	0.862	887.9667	1539.8068	wiki:54%	 on  On  over  off
1377	86	84	0.017	94.239	1.0	235.9932	386.1162	code:93%	 (
1378	657	84	0.017	94.257	0.838	79.2676	201.8242	code:99%	 os os
1379	716	84	0.017	94.274	1.0	635.7636	1181.3682	wiki:57%	 in
1380	906	84	0.017	94.291	0.654	872.3847	1725.1046	web:71%	 the The  The
1381	971	84	0.017	94.308	0.811	966.9581	1656.2023	math:77%	 in In Throughout in -in
1382	1309	84	0.017	94.325	0.493	923.4814	1406.3799	math:100%	. ? $. ." '. "].
1383	1636	84	0.017	94.342	0.762	757.3037	1218.3584	wiki:51%	 is  are  also  be
1384	1756	84	0.017	94.359	0.242	840.3315	1253.4404	wiki:38%	 years  months  weeks  days  minutes  year
1385	1789	84	0.017	94.376	0.494	895.4052	1459.4219	web:62%	 help  helped  helps  to  helping Help
1386	1862	84	0.017	94.393	0.762	992.7871	1493.3104	wiki:39%	 on On  On  of
1387	68	83	0.017	94.41	0.219	384.6367	513.6182	code:89%	 OR  WITHOUT  IMPLIED  THE  OTHER #
1388	670	83	0.017	94.427	0.196	571.4688	1416.416	math:57%	1 0 2 5 3 4
1389	956	83	0.017	94.444	0.68	544.8906	898.2109	wiki:90%	.\n\n ).\n\n ."\n\n ".\n\n  \n\n
1390	1687	83	0.017	94.461	0.287	571.7011	831.5273	code:98%	 except  raise except \texcept \traise ,
1391	553	82	0.017	94.477	1.0	381.3867	565.7803	code:100%	   
1392	633	82	0.017	94.494	0.217	1041.6415	1822.1758	code:99%	(r  u  r (u \t \tu
1393	811	82	0.017	94.511	0.051	917.5723	1675.0079	pile:93%	2 5 4 7 40 8
1394	815	82	0.017	94.528	0.153	779.7354	1381.5889	wiki:41%	199 200 201 192 191 196
1395	1003	82	0.017	94.544	1.0	1110.2755	2073.75	code:96%	)
1396	1618	82	0.017	94.561	0.235	1726.1152	2498.762	code:41%	-c _c /c .c (c /C
1397	1863	82	0.017	94.578	1.0	809.7744	1714.0176	pile:55%	 
1398	1924	82	0.017	94.594	0.033	841.4512	1461.9814	wiki:73%	ov son ne , ón es
1399	205	81	0.016	94.611	0.833	964.2901	1799.1621	pile:100%	 a A
1400	445	81	0.016	94.627	0.378	1642.1221	2767.2559	math:33%	d  d _d @d imd
1401	467	81	0.016	94.644	1.0	773.9961	1605.752	wiki:96%	 (
1402	769	81	0.016	94.66	0.904	1016.1064	1596.8141	wiki:33%	. _
1403	1611	81	0.016	94.677	0.729	957.8184	1583.4865	math:43%	 the  The The
1404	1714	81	0.016	94.693	0.123	24.3184	24.5625	code:100%	 python /python
1405	1984	81	0.016	94.71	0.904	263.1797	791.3125	math:95%	  /
1406	135	80	0.016	94.726	0.759	646.8711	1148.2539	wiki:75%	 United  U United
1407	929	80	0.016	94.742	0.592	917.7178	1326.1885	math:99%	\\  \\ {\\ [\\ =\\ )\\
1408	356	79	0.016	94.758	0.02	1073.8409	1737.792	code:94%	Template Job Custom Read Provider Rule
1409	864	79	0.016	94.774	0.422	1085.1543	1637.6737	pile:80%	 have  has  not  had  also  indeed
1410	1000	79	0.016	94.79	0.045	1168.5927	1933.5858	pile:85%	,  which  region ) 1  inhibition
1411	1792	79	0.016	94.806	0.186	1357.5468	1968.0919	pile:49%	 bi i  cardi ni asi lesi
1412	1840	79	0.016	94.822	0.15	937.9356	1935.1954	code:65%	:  by ,  "  ' @author
1413	98	78	0.016	94.838	0.052	1011.4239	1708.2753	code:87%	logs localhost js css s .com
1414	196	78	0.016	94.854	0.353	642.5157	1069.459	pile:65%	\n\n \n  \n  \n\n )\n\n .\n
1415	891	78	0.016	94.87	0.901	1050.0148	1506.0039	wiki:92%	 the  The
1416	1076	78	0.016	94.886	0.685	414.8438	548.6367	code:88%	2 3 1 4
1417	1312	78	0.016	94.902	0.901	1414.3164	1990.7479	wiki:32%	 M M
1418	1380	78	0.016	94.918	0.765	964.7461	2031.9727	wiki:36%	 D D
1419	1942	78	0.016	94.934	0.062	999.7725	1694.2872	math:60%	 of  for  and  spatial  gamma  the
1420	82	77	0.016	94.949	0.605	1118.7264	2377.0173	code:30%	 P P
1421	199	77	0.016	94.965	1.0	908.9864	1445.1483	wiki:36%	 un
1422	207	77	0.016	94.981	0.337	1106.0146	1504.3721	code:86%	 ' ('  <  "  [' =['
1423	303	77	0.016	94.996	0.479	840.8105	1256.1073	code:96%	             """  *                
1424	687	77	0.016	95.012	0.277	1332.7179	1955.8026	pile:91%	 is  are  be  been  being  and
1425	914	77	0.016	95.028	0.227	1270.2987	2792.9199	web:81%	 to  you  can  may  will  could
1426	1203	77	0.016	95.043	0.152	916.5372	1369.2441	pile:39%	 He di  who  also  he erson
1427	1583	77	0.016	95.059	0.024	750.2188	1655.5596	code:96%	(m 1  br Path _types (z
1428	1778	77	0.016	95.075	0.044	869.7871	1305.3594	pile:100%	 connected  used  formed  arranged  supplied  combined
1429	1992	77	0.016	95.09	0.016	767.7002	1537.1973	code:100%	Manager .Configuration Launcher Selection Container API
1430	22	76	0.015	95.106	0.528	230.6211	313.2071	code:92%	 will  can  shall  may  not
1431	526	76	0.015	95.121	0.515	1047.8302	1400.2568	wiki:72%	\n \n\n  " —  ( .\n
1432	1763	76	0.015	95.137	1.0	936.1289	1665.2931	math:97%	,
1433	1769	76	0.015	95.152	0.014	795.1685	1371.4951	wiki:63%	living ian ons ae y optera
1434	1831	76	0.015	95.167	0.095	1237.4298	1822.5829	wiki:86%	 and  but  He  he  who  father
1435	1851	76	0.015	95.183	0.67	377.4004	754.9843	pile:97%	.\n ].\n ).\n
1436	0	75	0.015	95.198	0.062	898.5479	1670.4756	math:81%	 functions  that  they $ )$ $$
1437	908	75	0.015	95.213	0.291	995.6357	1675.1434	pile:100%	.\n \n \n\n .\n\n ,\n )\n
1438	1570	75	0.015	95.229	0.713	732.877	1238.4053	pile:99%	 the  The The
1439	1592	75	0.015	95.244	0.553	880.9141	1967.0096	web:28%	 G G
1440	530	74	0.015	95.259	0.172	391.8984	870.0156	wiki:43%	200 199 198 201 196 192
1441	630	74	0.015	95.274	0.164	845.463	1617.5576	code:85%	0 2 1 4 3 5
1442	1197	74	0.015	95.289	0.261	1053.0409	1404.8867	math:86%	.\n\n \n\n ?\n\n :\n\n ]\n\n \n\n\n
1443	1366	74	0.015	95.304	0.053	822.9921	1376.9591	pile:100%	*s *m  n *b *a *t
1444	1630	74	0.015	95.319	0.553	960.1332	1430.9615	pile:32%	 over  Over Over over  under
1445	1711	74	0.015	95.334	0.136	901.83	1468.6504	pile:100%	3 5 2 4 10 0
1446	1779	74	0.015	95.349	0.466	283.0634	592.2734	code:97%	 A  LIMITED
1447	1809	74	0.015	95.364	0.089	1171.5498	1571.6495	wiki:78%	,  hop  and  jazz  with  electronic
1448	195	73	0.015	95.379	1.0	1281.0975	1950.7384	math:59%	.
1449	211	73	0.015	95.394	0.271	602.2657	1114.8223	wiki:53%	 located  situated  lies Located  rises  sits
1450	496	73	0.015	95.409	1.0	1109.002	1838.0703	wiki:41%	 B
1451	624	73	0.015	95.424	0.4	927.3525	1657.9022	wiki:36%	 is  was  are 's  be  became
1452	1004	73	0.015	95.439	0.056	1442.4803	2129.2168	pile:48%	>  < 1  et ponse  de
1453	1326	73	0.015	95.453	1.0	1284.207	2484.0544	code:45%	(
1454	1594	73	0.015	95.468	1.0	1009.709	1512.2579	wiki:67%	 the
1455	1722	73	0.015	95.483	0.451	1469.795	2333.3389	code:26%	 g g _g -g .g og
1456	1814	73	0.015	95.498	0.753	942.5772	1582.0508	wiki:53%	 as  As
1457	1875	73	0.015	95.513	0.648	234.9287	415.6953	code:99%	 as #     ## as  
1458	1981	73	0.015	95.528	1.0	901.1387	1529.7384	code:97%	,
1459	44	72	0.015	95.542	0.011	903.872	1541.8472	web:49%	 football  victory  win  series  team  Australia
1460	538	72	0.015	95.557	0.265	1007.4268	1490.3949	wiki:44%	 the The  The  entire
1461	743	72	0.015	95.572	0.057	479.6758	1362.6367	pile:44%	. ,  &  Patrick  David  to
1462	874	72	0.015	95.586	0.242	525.9414	924.4952	code:99%	 is  not  !=
1463	940	72	0.015	95.601	1.0	1798.2098	2847.793	code:57%	\t
1464	1436	72	0.015	95.616	1.0	901.0546	1844.6134	math:50%	 
1465	102	71	0.014	95.63	1.0	1058.8983	1972.6171	wiki:27%	 H
1466	105	71	0.014	95.644	0.13	622.5361	1421.8585	pile:100%	 relates  order  particularly  capable  generally  to
1467	108	71	0.014	95.659	1.0	907.4561	1697.7921	web:44%	 
1468	346	71	0.014	95.673	0.067	954.1631	1730.0175	pile:99%	 patients  who  rats )  rabbits  participants
1469	820	71	0.014	95.688	1.0	1372.6835	2214.2207	web:31%	 re
1470	1107	71	0.014	95.702	0.058	317.5625	773.4023	wiki:86%	 June  July  April  January  December  November
1471	1176	71	0.014	95.717	0.436	754.3535	1205.4872	code:59%	                                                   
1472	40	70	0.014	95.731	0.572	809.6495	1218.4767	code:96%	\n )\n ()\n  }\n\n \n\n #
1473	245	70	0.014	95.745	1.0	386.3604	858.9854	wiki:37%	 
1474	468	70	0.014	95.759	0.283	895.3418	1408.6818	code:94%	 super .append .assertRaises  Column .raises \tsuper
1475	662	70	0.014	95.774	0.281	375.7149	727.0831	code:81%	 CONDITIONS  WARRANTIES  WARRANTY  ACTION  OUT  THEORY
1476	1486	70	0.014	95.788	0.688	1677.1581	2644.6809	math:40%	C 'C \xa0C /C .C McC
1477	1606	70	0.014	95.802	1.0	826.3594	1568.502	code:86%	 
1478	1613	70	0.014	95.816	0.01	645.7715	1392.9111	wiki:57%	 Jasper fts son  Gabriel man z
1479	1917	70	0.014	95.831	0.706	1142.9091	1793.8478	pile:43%	. ). ]). .). ".  ().
1480	95	69	0.014	95.845	1.0	1389.9767	2288.0896	pile:30%	 C
1481	426	69	0.014	95.859	0.891	127.4639	230.998	code:99%	 and and
1482	697	69	0.014	95.873	0.891	1042.3768	2079.9102	pile:36%	 T T
1483	802	69	0.014	95.887	0.891	1272.8514	2255.8496	math:48%	= ('=
1484	1010	69	0.014	95.901	0.097	1087.9023	2128.1621	pile:81%	1 5 10 0 7 6
1485	1075	69	0.014	95.915	0.264	499.2695	873.1738	math:52%	'm  am  was  been  currently
1486	1081	69	0.014	95.929	1.0	1076.9141	1966.7694	pile:48%	 D
1487	1198	69	0.014	95.943	0.223	809.4365	1473.7593	wiki:100%	 (;  ;  , ; , –
1488	1217	69	0.014	95.957	0.681	1034.4904	2001.4902	wiki:59%	 a A
1489	1672	69	0.014	95.971	0.277	664.0449	1733.5029	code:94%	                                                                           
1490	1732	69	0.014	95.985	0.585	936.5195	1835.5294	pile:93%	, ), .,  of  and y
1491	54	68	0.014	95.999	0.298	745.1143	1511.2247	wiki:93%	.\n\n \n ).\n\n \n\n  \n\n  \n
1492	405	68	0.014	96.013	1.0	409.209	672.2754	math:87%	math
1493	475	68	0.014	96.026	0.192	740.6622	1024.0166	wiki:94%	 one  part  variety  number  age  end
1494	855	68	0.014	96.04	1.0	1237.9376	2113.8984	code:85%	_
1495	875	68	0.014	96.054	0.81	1089.1102	1572.8369	web:56%	 the the  entire
1496	1181	68	0.014	96.068	0.13	1202.0908	1744.0389	web:74%	 my  your 's  our  My  his
1497	1502	68	0.014	96.082	0.331	1087.2461	1629.9404	wiki:59%	 is  are  be  was  also  not
1498	474	67	0.014	96.095	0.546	1088.3873	1752.9559	web:76%	 the The  The the
1499	575	67	0.014	96.109	1.0	831.6943	1742.2704	math:48%	.
1500	1523	67	0.014	96.123	0.016	1147.9121	1726.2157	wiki:54%	 level  revenue  growth  population  GDP  poverty
1501	1788	67	0.014	96.136	0.069	904.4863	1402.7072	wiki:61%	 album  song ), ",  Basics  Army
1502	1927	67	0.014	96.15	0.806	330.3916	841.5753	wiki:31%	  .
1503	1968	67	0.014	96.164	0.674	334.5479	538.873	code:93%	 may #    
1504	1994	67	0.014	96.177	1.0	412.0742	1025.6631	wiki:79%	)
1505	237	66	0.013	96.191	0.491	983.9219	1415.785	wiki:82%	 was  is  were  been  later  also
1506	627	66	0.013	96.204	0.049	1021.6953	1865.0	math:92%	\\ 13 array th 0 2
1507	798	66	0.013	96.217	0.477	890.8154	1458.5509	wiki:41%	 is  also  became  was  been  be
1508	959	66	0.013	96.231	0.159	839.5372	1537.1063	code:97%	' () ] ]) " ']
1509	1599	66	0.013	96.244	0.804	829.5342	1219.411	pile:89%	\n )\n
1510	1855	66	0.013	96.258	1.0	1194.25	1743.9462	web:41%	 the
1511	1996	66	0.013	96.271	0.887	1259.4725	2596.8826	web:36%	 M M
1512	975	65	0.013	96.284	0.177	492.9756	948.7247	wiki:43%	200 199 198 197 201 191
1513	1021	65	0.013	96.298	1.0	1280.6885	2047.8915	pile:91%	)
1514	1461	65	0.013	96.311	0.41	914.8711	1385.4747	wiki:97%	 was  is  been  also  later  are
1515	1539	65	0.013	96.324	0.104	911.1084	1681.3107	wiki:58%	   just  miles  and  about  entirely
1516	1604	65	0.013	96.337	0.507	30.5137	30.5137	code:100%	/env /bin
1517	1772	65	0.013	96.351	0.082	1257.1512	1811.4121	pile:92%	 invention  which  that  imaging ,  hand
1518	1805	65	0.013	96.364	0.116	1150.8905	2002.4198	web:100%	 and , . ;  a  with
1519	271	64	0.013	96.377	0.713	999.2178	1549.8658	math:48%	 time  Time Time  timestep  timing  space
1520	556	64	0.013	96.39	0.221	1096.2111	1817.5509	wiki:30%	 more  most  very  less  quite  More
1521	574	64	0.013	96.403	0.369	985.9805	1603.1592	pile:100%	 in  In In
1522	632	64	0.013	96.416	1.0	76.6738	197.6152	code:100%	 sys
1523	715	64	0.013	96.429	1.0	816.7695	1603.088	math:80%	-
1524	947	64	0.013	96.442	1.0	597.1406	1388.712	code:72%	 
1525	1441	64	0.013	96.455	0.107	437.8487	1177.1427	wiki:69%	7 0 1 4 5 3
1526	1548	64	0.013	96.468	0.269	680.3858	1263.589	wiki:59%	 and  to  of  from ), ;
1527	1575	64	0.013	96.481	0.734	992.8877	1612.5311	math:42%	.  . =. ,. 000
1528	1719	64	0.013	96.494	0.476	824.4561	1387.9814	wiki:61%	 was  were  been  is  being  Being
1529	1952	64	0.013	96.507	1.0	1103.9434	2041.0332	wiki:45%	 S
1530	8	63	0.013	96.52	1.0	171.1357	325.4629	code:98%	 it
1531	30	63	0.013	96.533	0.305	344.7295	963.7792	code:90%	 an  on #
1532	153	63	0.013	96.545	0.283	1132.8595	1984.4452	pile:83%	 In  in In in
1533	378	63	0.013	96.558	0.035	971.9464	2194.2332	pile:60%	 # e xff 1 2 d
1534	577	63	0.013	96.571	1.0	130.4473	254.2881	code:98%	 can
1535	736	63	0.013	96.584	1.0	1405.5331	1971.7958	web:60%	 a
1536	794	63	0.013	96.597	0.882	1142.8428	1902.8613	pile:92%	 in  Within
1537	829	63	0.013	96.609	0.303	1010.1162	2145.4612	math:52%	in .add begin  won inn Don
1538	872	63	0.013	96.622	0.508	1515.376	2348.9795	math:35%	r opr  libr jr  centr agr
1539	1394	63	0.013	96.635	0.305	368.9101	720.3876	code:89%	 either  file  *
1540	1412	63	0.013	96.648	1.0	150.3545	395.7041	code:98%	 terms
1541	1419	63	0.013	96.661	1.0	1093.8633	1767.8983	math:95%	=
1542	1904	63	0.013	96.674	0.797	650.2812	1320.4102	math:33%	  -
1543	55	62	0.013	96.686	1.0	898.623	1471.4601	pile:100%	,
1544	186	62	0.013	96.699	0.056	789.0655	1296.6035	wiki:69%	 directed  produced  published  written  created  portrayed
1545	522	62	0.013	96.711	0.003	1378.205	2176.668	pile:48%	136 666 383 156 168 138
1546	586	62	0.013	96.724	0.395	524.7969	1173.2119	math:60%	't  anyone  not ’t  dont ont
1547	623	62	0.013	96.737	0.796	1305.8285	1927.6543	code:37%	      \xa0       \t\t
1548	752	62	0.013	96.749	0.02	1143.5331	1678.8867	web:95%	 kitchen  bedrooms .\n  area  space  room
1549	810	62	0.013	96.762	1.0	1367.5488	2069.3259	code:40%	 c
1550	860	62	0.013	96.774	0.225	821.832	1429.5928	web:45%	 his  her 's  my ’s  our
1551	1026	62	0.013	96.787	0.159	1067.3828	1975.1875	code:79%	[ ( =
1552	1449	62	0.013	96.8	0.179	545.6026	1045.7192	wiki:61%	 University  College  School  Cambridge  Technology iers
1553	1518	62	0.013	96.812	0.095	571.2139	999.2598	code:92%	.CharField Field .DecimalField .IntegerField .FloatField IntegerField
1554	6	61	0.012	96.825	0.095	1019.4443	1662.8848	web:69%	30 00 11 6 7 10
1555	288	61	0.012	96.837	0.092	1339.6534	1860.8937	math:98%	1 0 5 4 2 7
1556	339	61	0.012	96.85	0.027	776.377	1551.0741	wiki:49%	dos ill  Forest  Gate hire co
1557	679	61	0.012	96.862	1.0	300.1826	599.5098	code:100%	__
1558	1247	61	0.012	96.874	0.033	902.622	1511.4801	wiki:64%	 football  first  rugby  league  played  Test
1559	1998	61	0.012	96.887	0.776	973.5146	1781.1759	pile:67%	   - =" (
1560	281	60	0.012	96.899	0.156	1047.1603	1560.203	wiki:58%	,  and  by  producer  singer  with
1561	417	60	0.012	96.911	0.094	829.0986	1501.172	code:82%	=[ [- )[ [: [:- ')[
1562	547	60	0.012	96.923	1.0	601.5947	1460.5548	math:88%	.
1563	559	60	0.012	96.936	0.066	818.2588	1328.7842	pile:38%	1 4 2 51 7 6
1564	713	60	0.012	96.948	1.0	1361.1456	2017.0078	pile:78%	 a
1565	966	60	0.012	96.96	0.878	84.6592	159.5479	code:98%	 more #
1566	1447	60	0.012	96.972	0.008	1056.037	1897.2793	pile:47%	y alph en Joe Alexander Bob
1567	1653	60	0.012	96.984	1.0	1297.0293	2074.623	pile:100%	:
1568	1696	60	0.012	96.997	0.046	573.2451	1016.8623	math:68%	 how  How How
1569	1949	60	0.012	97.009	1.0	953.3985	1748.2733	code:77%	=
1570	51	59	0.012	97.021	1.0	74.9512	148.7871	code:98%	 option
1571	224	59	0.012	97.033	1.0	33.2158	81.543	code:98%	 without
1572	512	59	0.012	97.045	0.054	974.1601	1478.1943	pile:51%	 in  studied  and  degree ate  Science
1573	548	59	0.012	97.057	0.297	504.289	1094.6737	math:86%	###  by #### . Hello  Post
1574	654	59	0.012	97.069	0.788	446.8467	1028.3951	math:41%	202 201 141
1575	673	59	0.012	97.081	0.41	236.8515	486.5147	code:93%	 software #          //
1576	734	59	0.012	97.093	1.0	1092.3965	2189.1074	code:47%	.
