rank	cluster_id	n_assigned	usage_pct	cum_pct	monosemanticity	dist_min	dist_p50	domain	top_tokens
527	1311	279	0.057	49.921	0.209	1333.322	2143.7029	wiki:41%	 a  A A  An An  an
528	1180	278	0.057	49.978	0.091	512.9808	1216.4471	math:64%	2 0 3 6 9 4
529	1563	278	0.057	50.035	0.232	1247.6344	2133.4817	code:85%	\n )\n ))\n ]\n ])\n );\n
530	1774	278	0.057	50.091	0.444	1047.902	2043.605	wiki:50%	th rd  Fifth nd st  Fourth
531	1795	278	0.057	50.148	0.84	1518.7618	2452.083	wiki:82%	, ), ", .),
532	539	277	0.056	50.204	0.755	948.214	1847.835	code:92%	, (              (         param
533	666	277	0.056	50.26	0.859	920.4742	1541.9086	code:92%	class  class
534	1584	277	0.056	50.317	0.431	1195.8655	1899.7642	code:95%	                          \t                
535	1837	277	0.056	50.373	0.504	744.566	2558.4895	math:26%	 time Time  Tim  Time  times _time
536	1981	277	0.056	50.429	0.241	1220.4357	2034.5859	math:98%	 $$  $ $ $$ $\\ style
537	178	276	0.056	50.486	0.238	1725.2557	2777.7678	math:31%	 water  air  fluid  light  liquid  gas
538	975	276	0.056	50.542	0.096	1517.4235	2322.9995	wiki:81%	 Sea  River  Mediterranean  river  Pacific  Mountains
539	1121	276	0.056	50.598	0.048	1956.166	3279.4048	web:25%	 included  made  provided  formed  removed  added
540	1306	276	0.056	50.654	0.215	1103.2753	1906.3884	code:58%	\n >\n )\n  }\n "\n '\n
541	1798	276	0.056	50.71	0.127	1136.8669	2334.8804	math:96%	R  R  C (\\ H }
542	306	275	0.056	50.766	0.061	1599.4812	2521.0706	code:87%	_name  str  url _path  filename  msg
543	368	275	0.056	50.822	0.508	1392.0575	2855.3274	math:45%	 would 'd  be ’d Would  have
544	1249	275	0.056	50.878	0.955	1226.6602	2195.6685	math:81%	1  one
545	1889	275	0.056	50.934	0.036	2093.8489	2881.429	pile:78%	 production  response  growth ity  expression  development
546	1920	275	0.056	50.99	0.891	1954.8812	2808.698	web:33%	 for  For  para  r  on  untuk
547	787	274	0.056	51.046	0.076	1174.5219	2050.5425	wiki:48%	 York  London  Berlin  City  Barcelona  Chicago
548	1558	274	0.056	51.101	0.498	1747.5815	2944.1475	web:41%	 to  can  of  you  could 可以
549	600	273	0.056	51.157	0.279	1674.6273	2520.1504	wiki:42%	 most  Most  many  Many Most Many
550	881	273	0.056	51.212	0.008	2002.0743	3133.0186	math:32%	 condition )  option  system  algorithm  approach
551	1433	273	0.056	51.268	0.708	1141.2886	2007.9861	code:91%	 return \treturn return  yield
552	1565	273	0.056	51.323	0.086	1476.1696	2442.1108	code:54%	/ mf ex -dist static usr
553	894	272	0.055	51.379	0.36	1650.5376	2325.4617	wiki:86%	 or ,  as or  "  the
554	1136	272	0.055	51.434	0.141	1393.3818	2025.4004	code:95%	 sklearn  flask  tensorflow  tornado  sqlalchemy inx
555	1844	272	0.055	51.489	0.221	934.4682	1463.5096	code:100%	 """\n """\n\n """\n  """\n\n ."""\n\n ."""\n
556	172	271	0.055	51.545	0.194	421.0746	1801.4967	wiki:72%	 ab  Ab by Ab ab rah
557	790	271	0.055	51.6	0.943	1321.8934	2118.9958	pile:44%	 the  THE  el
558	437	270	0.055	51.655	0.017	1801.2144	2743.8555	code:85%	 main _path map _name  execute _date
559	1108	270	0.055	51.709	0.195	1034.1191	1598.056	code:87%	.  Inc ,  Corporation  LLC  Authors
560	1570	270	0.055	51.764	0.61	766.3284	1747.8412	web:30%	 and  &  et &  i  y
561	1723	270	0.055	51.819	0.012	2125.9585	3078.4321	wiki:32%	 services  functions s  person  system  instructions
562	36	269	0.055	51.874	0.097	1300.4062	1945.8823	code:97%	f 3 ib erver .core kin
563	1572	269	0.055	51.929	0.025	1839.571	2672.0984	code:89%	_size _type _iter _SIZE Size _count
564	41	268	0.055	51.983	0.47	1668.8685	2693.7761	wiki:32%	 is  are  was 's  were ,
565	1605	268	0.055	52.038	0.112	1638.4574	2587.9919	math:76%	 point  line  points  angle  segment  lines
566	291	267	0.054	52.092	0.341	1504.0375	2244.1064	wiki:32%	 A A  a  An a An
567	603	267	0.054	52.146	0.035	2485.9636	3254.8799	web:33%	 discussion  debate  response  dispute  interest  contributions
568	149	266	0.054	52.201	0.01	2062.1638	3000.1416	math:78%	 the  of  Current  partial  dark  series
569	165	266	0.054	52.255	0.054	1549.3204	2552.8733	code:79%	 db  m -> .client  s sequence
570	541	266	0.054	52.309	0.504	1485.8434	2496.8435	math:61%	\n\n \n :\n\n ?\n\n ?\n  :
571	959	266	0.054	52.363	0.625	1736.5872	2603.895	math:31%	 that  which that  than
572	1289	266	0.054	52.417	0.263	1516.9695	2688.3591	pile:57%	 on  to  in  affect  with  for
573	1435	266	0.054	52.471	0.341	1963.1095	2798.6331	web:58%	 has  have 've ’ve ,
574	1690	266	0.054	52.525	0.319	1178.5153	1960.4659	code:79%	                                                              
575	158	265	0.054	52.579	0.616	1501.632	2818.8296	math:37%	 to  must  be  Must  TO  To
576	909	265	0.054	52.633	0.073	1335.8282	2404.2124	pile:55%	 name  id  class name -type type
577	1247	265	0.054	52.687	0.578	505.0096	824.1712	code:94%	#        * ## .\n\n
578	612	264	0.054	52.741	0.249	1207.8234	1888.4509	code:94%	)\n\n \n\n ()\n\n ')\n\n ))\n\n ")\n\n
579	657	264	0.054	52.794	0.024	1707.1829	2418.4534	pile:36%	othy ep ob oust am posit
580	960	264	0.054	52.848	0.559	1182.3311	1711.0729	code:99%	\n\n \n\n\n __)\n\n\n \r\n\r\n\r\n ")\n\n\n )\n\n
581	1670	264	0.054	52.902	0.045	1557.3525	2453.0142	code:88%	 line  name  l Str  output  start
582	1883	264	0.054	52.955	1.0	673.0905	1306.9076	wiki:31%	200
583	1967	264	0.054	53.009	0.03	1807.4133	2685.3613	wiki:48%	 Council  Angola  Association  Commission  Institute  Group
584	495	263	0.053	53.063	0.687	1594.6407	2589.2234	web:37%	 new  novel  New New  newly new
585	642	263	0.053	53.116	0.44	1497.0715	2629.2847	wiki:43%	 including  include  from  includes  included  as
586	1500	263	0.053	53.17	0.246	1591.9462	2788.2864	pile:29%	 standard  traditional  typical  normal  conventional  Standard
587	1599	263	0.053	53.223	0.317	1102.465	2020.6709	wiki:54%	.S  States .  US US  USA
588	1724	263	0.053	53.277	0.293	1344.0168	2082.3706	math:78%	.\n \n\n \n .\n\n $\n )\n
589	342	262	0.053	53.33	0.018	1902.2631	3046.4766	code:85%	placement _USER box .user s .p
590	1030	262	0.053	53.383	0.256	1400.8328	2478.0928	math:94%	x  x (x t {x n
591	1936	262	0.053	53.436	0.159	819.9042	1680.6481	wiki:48%	 April  July  June  March  November  August
592	292	261	0.053	53.49	0.62	428.6026	951.8323	code:96%	#          ##  *
593	313	261	0.053	53.543	0.1	876.4751	1041.3357	code:90%	AS  "  an "  BASIS  IS
594	320	261	0.053	53.596	0.422	776.6951	1336.4875	code:98%	 it  modify  redistribute it
595	456	261	0.053	53.649	0.392	2098.5454	3081.9805	web:48%	 to  for  of  by  on  with
596	546	261	0.053	53.702	0.046	1088.0775	2014.65	web:35%	 York  Oxford  Paris iba  Lancaster  Petersburg
597	1087	261	0.053	53.755	0.416	891.2018	1629.6315	math:70%	,  and ; .  by :
598	374	260	0.053	53.808	0.025	1687.8938	2885.8491	code:92%	 not  to  file File  failed  found
599	571	260	0.053	53.861	0.955	1700.0399	2633.4373	math:40%	 in  em
600	692	260	0.053	53.914	1.0	446.9129	1547.7509	code:65%	://
601	740	260	0.053	53.967	0.436	1437.9829	2627.3748	math:42%	 find  found  Find Find  finding  Finding
602	883	260	0.053	54.019	0.385	1352.0021	2542.2761	math:89%	$ $$ )$ }$ \xa0  
603	1350	260	0.053	54.072	0.285	1253.4199	2321.4197	code:69%	:  type ,  (  ->  '
604	1576	260	0.053	54.125	0.139	1078.4363	1827.5573	math:40%	  \n  don  at :  doesn
605	1961	260	0.053	54.178	0.028	789.2278	1119.8071	code:94%	 distributed  the  in
606	1994	260	0.053	54.231	0.188	1162.1487	2544.6353	math:92%	n  n k m p d
607	345	259	0.053	54.284	0.601	1701.2827	2721.9246	math:65%	 is  be  are  was  were  to
608	402	259	0.053	54.336	0.202	1317.2438	2291.7827	code:87%	 '  " EC =' [' ("
609	1019	259	0.053	54.389	0.013	1132.3	2040.4094	code:57%	co gia en in lod js
610	1232	259	0.053	54.442	0.755	1438.8994	2268.5186	pile:80%	 in  of  the  from  on  a
611	1508	259	0.053	54.494	0.92	1394.7985	2277.8503	web:42%	 at  At  of
612	1772	259	0.053	54.547	0.382	1617.9867	2460.1138	math:51%	. .\n\n .\n ).  \n ".\n\n
613	1842	259	0.053	54.6	0.331	1833.36	2835.6125	wiki:38%	 in  on  to  for  with  of
614	1884	259	0.053	54.653	0.105	520.9253	1342.1804	code:65%	http  http https  https
615	315	258	0.052	54.705	0.613	1570.2129	2647.0527	pile:33%	, ), ", $, ', ],
616	386	258	0.052	54.757	0.181	1752.0265	2534.1802	math:91%	1 right } 2 θ  x
617	981	258	0.052	54.81	0.076	1274.7919	2433.6484	math:77%	 the 0  particle on B  
618	1359	258	0.052	54.862	0.891	1733.6135	2498.8599	math:29%	 between  Between between  entre Between
619	1579	258	0.052	54.915	0.302	1404.7719	2385.1743	wiki:53%	 about  approximately  around  almost  About  roughly
620	1631	258	0.052	54.967	0.171	1346.3976	2148.0264	math:83%	  : _ \\ , {
621	302	257	0.052	55.02	0.083	1146.4728	1877.0769	code:96%	 the  and  notice  following  conditions  this
622	1334	257	0.052	55.072	0.046	847.059	1779.2825	math:71%	.  P  al  M  C  J
623	1453	257	0.052	55.124	0.319	1223.4696	2312.519	code:76%	 name name _name .name _NAME (name
624	1620	257	0.052	55.177	0.897	1229.8616	2237.5957	wiki:51%	,  when  that ),
625	108	256	0.052	55.229	0.644	1447.7981	2402.1938	wiki:63%	 a  an  A  elected
626	464	256	0.052	55.281	0.04	1853.2473	2845.0686	code:66%	 read  store  parse  load  storing  loading
627	821	256	0.052	55.333	0.286	1453.9738	2574.1621	web:38%	 take  takes  took  taking  taken  Take
628	954	256	0.052	55.385	0.166	2028.9818	2986.9121	pile:32%	 increase  improve  reduce  increased  increasing  improving
629	1002	256	0.052	55.437	0.106	1227.7097	2179.1167	web:39%	24 10 20 30 12 16
630	1188	256	0.052	55.489	0.901	748.1866	1361.9553	code:49%	. _ .v
631	15	255	0.052	55.541	0.025	1521.9496	2375.2058	code:85%	is lets vpn box kit y
632	525	255	0.052	55.593	0.439	851.0967	1667.561	math:99%	## ### #### ###### ##### \xa0
633	668	255	0.052	55.645	0.494	1116.1432	1918.1776	code:92%	', ", , '), ’, ),
634	853	255	0.052	55.696	0.083	599.1123	1185.0728	code:98%	,  not  If .    if
635	1260	255	0.052	55.748	0.167	1499.3815	2414.8186	pile:68%	 < "     (' < <a
636	864	254	0.052	55.8	0.185	1946.5389	2859.1462	pile:34%	 are  is  been  was  were  be
637	1094	254	0.052	55.852	0.21	1503.5238	2570.8762	wiki:79%	 English  Greek  Latin ic  French  Arabic
638	1997	254	0.052	55.903	0.487	1336.4521	2014.5576	math:93%	 $  $$  $\\  ${  $(  
639	35	253	0.051	55.955	0.233	1366.7147	2407.1289	math:91%	x y  x  y X $x
640	479	253	0.051	56.006	0.238	891.9724	1982.0125	web:34%	3 2 4 5 6  three
641	537	253	0.051	56.058	0.01	1749.4794	2471.5608	code:89%	_model base Manager _manager _controller _component
642	577	253	0.051	56.109	0.733	1740.0458	2620.5081	web:28%	 that  which  yang that  THAT
643	632	253	0.051	56.161	0.385	1192.9137	1872.3867	code:94%	 """              '''  " :
644	726	252	0.051	56.212	0.032	2156.6592	3350.1829	web:48%	 traveling  eating  travel ing  eat  run
645	773	252	0.051	56.263	0.194	1153.1471	2346.1804	math:69%	:  " ] ,  ( ###
646	1424	252	0.051	56.314	0.152	1345.9484	2052.0781	code:88%	)\n \n ,\n ()\n ',\n ")\n
647	1564	252	0.051	56.366	0.477	1614.121	2406.728	math:92%	 = =\\ = )= |= ,
648	50	251	0.051	56.417	0.804	1579.6929	2589.7583	wiki:61%	 which  that which —which  που (which
649	102	251	0.051	56.468	0.943	1582.6975	2628.7822	web:46%	 this this  THIS
650	558	251	0.051	56.519	0.516	667.9167	1190.8068	code:98%	):\n ):\n\n :\n :\n\n ():\n ):\r\n
651	855	251	0.051	56.57	0.389	778.3234	1433.5796	code:94%	 program  file  software  SOFTWARE  library a
652	1516	251	0.051	56.621	0.134	790.4956	1730.0972	wiki:61%	,   0  one .  such
653	18	250	0.051	56.672	0.073	1625.009	2530.5198	code:89%	 create  load  parse  update  add  make
654	69	250	0.051	56.723	0.955	1786.8378	2728.0059	web:30%	 been  be
655	282	250	0.051	56.774	0.289	1154.3282	1947.8486	code:91%	                                        \t \t\t
656	418	250	0.051	56.824	0.031	371.8142	788.6768	code:91%	5 4 1 3 0 6
657	829	250	0.051	56.875	0.23	1674.139	2891.4089	math:56%	1 2 3 4 5  I
658	921	250	0.051	56.926	0.812	1516.9882	2368.0513	math:57%	 I  i  also  
659	1291	250	0.051	56.977	0.298	494.9585	905.533	code:93%	 you  You  may You
660	1694	250	0.051	57.028	0.047	1514.8037	2245.3652	code:96%	Manager Model Parser Loader Form Type
661	240	249	0.051	57.078	0.884	1575.2866	2501.4792	math:33%	 this  these  These  THIS
662	1661	249	0.051	57.129	0.597	1524.1687	2527.0825	web:80%	.\n .\n\n ).\n !\n ?\n ?\n\n
663	1839	249	0.051	57.18	0.255	595.8256	911.0547	code:94%	. , #      *
664	1924	249	0.051	57.23	0.113	319.1548	687.103	wiki:92%	 such  United  one 0 ,  
665	363	248	0.05	57.281	0.955	647.9741	1324.139	code:100%	\n )\n
666	804	248	0.05	57.331	0.119	610.1819	1808.9585	pile:29%	 Pr  Pro  pr  pro Pr  PRO
667	47	247	0.05	57.382	0.073	1780.5098	2826.4946	code:91%	] 0 _name () Str  s
668	1614	247	0.05	57.432	0.236	990.9927	1949.1553	math:71%	,    (  Department  at  Science
669	87	246	0.05	57.482	0.056	717.5605	1090.7737	code:98%	 of  the  version  later
670	112	246	0.05	57.532	0.05	2112.1899	2909.0625	wiki:48%	 countries  languages  companies  groups  books  films
671	191	246	0.05	57.582	0.293	1111.5309	2697.4822	wiki:33%	 large  big  Great  huge  vast  massive
672	258	246	0.05	57.632	0.064	1246.1444	2504.219	wiki:65%	 book  novel  goddess  film  work  play
673	271	246	0.05	57.682	0.587	1153.5839	2191.9824	math:86%	 the  of  The  Find  find  is
674	347	246	0.05	57.732	0.859	2124.1121	2910.9624	web:30%	, ), ， ", ], –
675	1315	246	0.05	57.782	0.017	1814.9867	2810.0337	wiki:46%	ive  appellate  cell  Anim  LR  dice
676	722	245	0.05	57.832	0.224	823.7751	1647.8203	wiki:91%	\n \n\n  \n  \n\n )\n\n
677	762	245	0.05	57.882	0.656	1596.3363	2508.1697	math:42%	 can  could  to 可以 leh  you
678	814	245	0.05	57.932	0.306	1545.0984	2407.0364	math:86%	 ( (  $( (\\ ({ $(
679	823	245	0.05	57.981	0.107	1905.0659	2712.8435	pile:85%	1 2 ase 3 A )
680	1296	245	0.05	58.031	0.152	1285.869	2188.3994	math:75%	2 3 b 4 a (b
681	1302	245	0.05	58.081	0.131	1197.0596	2459.2959	web:44%	 red  black  white  blue  green  color
682	1921	245	0.05	58.131	0.204	1578.8909	2491.8115	wiki:64%	 His 's  his  Her  whose  Its
683	142	244	0.05	58.181	0.22	1435.048	2464.1787	wiki:84%	 War  war  Civil  World  Revolution  Revolutionary
684	238	244	0.05	58.23	0.177	1881.7635	3134.2336	wiki:36%	 exist  exists  place  occurs  occur  appeared
685	1073	244	0.05	58.28	0.758	646.2164	1204.2166	code:99%	\n \r\n
686	1340	244	0.05	58.329	0.025	1601.9312	2570.4255	code:82%	_type _id _name _host email type
687	1476	244	0.05	58.379	0.754	1970.8633	2966.0286	wiki:27%	 only  Only only  a ，只 Only
688	576	243	0.049	58.428	0.165	1277.3739	2220.425	math:33%	2 O H 3 Al C
689	715	243	0.049	58.478	0.03	573.4889	1360.3171	wiki:31%	 Ke  Ken  Ka  Ki  Kil ke
690	800	243	0.049	58.527	0.146	774.9714	1918.8326	math:43%	- 8 7 3 9 5
691	833	243	0.049	58.577	0.053	1048.7723	2067.8018	code:75%	x f m  m  t  l
692	1144	243	0.049	58.626	0.072	1304.8156	2288.5845	code:90%	 directory #  the  to ,  dir
693	1862	243	0.049	58.676	0.302	2039.1675	2833.1174	wiki:59%	 usually  typically  generally  often  commonly  normally
694	1962	243	0.049	58.725	0.442	1977.2108	3017.9495	pile:28%	's ’s ' 的 ’ s
695	61	242	0.049	58.774	0.838	1917.2214	3064.043	math:25%	 be  being  been  ser  BE  seja
696	636	242	0.049	58.824	0.51	1516.3564	2992.8494	web:42%	 was  were  is were was  are
697	937	242	0.049	58.873	0.514	599.9409	1545.934	code:60%	.org .com .net .io .nl .de
698	972	242	0.049	58.922	0.11	1427.3733	2036.2687	wiki:53%	6 7 2 8 9 0
699	1381	242	0.049	58.971	0.51	1609.8157	2665.679	wiki:33%	 different  various  of  distinct  Different  varying
700	1767	242	0.049	59.02	0.599	1261.5498	2039.1733	wiki:96%	, ), ", " !, !),
701	205	241	0.049	59.069	0.822	1545.2786	2752.7815	web:54%	 I  we  i I ’ve
702	618	241	0.049	59.118	0.242	568.3997	1652.444	wiki:26%	 U  United  u U  University  ut
703	650	241	0.049	59.168	0.437	1683.4858	2779.6311	math:35%	 need  needs  requires  require  a needs
704	1013	241	0.049	59.217	0.323	1362.0612	2360.7031	math:87%	 that  then  if , .  Then
705	1316	241	0.049	59.266	0.728	1606.6237	2685.6313	math:30%	 any  Any Any  ANY any  of
706	1505	241	0.049	59.315	0.334	775.1876	1551.0963	wiki:49%	 South  North  West  East  north .
707	1848	241	0.049	59.364	0.205	707.1373	1295.8743	code:92%	.\n\n \n\n #\n\n />.\n\n .\n #\n
708	188	240	0.049	59.412	0.088	1438.6801	2664.5232	web:27%	github .wikipedia  Twitter  Stack  Amazon lab
709	310	240	0.049	59.461	0.022	1913.5715	2923.9592	web:77%	 Kit  mat  furniture  Holder  camera  accessories
710	1133	240	0.049	59.51	0.515	1124.7433	2010.8431	math:96%	{ {\\  { {{    {{
711	1228	240	0.049	59.559	0.155	908.6478	1864.5718	math:75%	0 1 6 2 4 10
712	1367	240	0.049	59.608	0.264	1095.6826	1874.2184	wiki:89%	) ,  ) ), ")  ),
713	1521	240	0.049	59.657	0.045	1249.3379	2331.7681	web:79%	 Georgia 0  Hill ) CG age
714	1252	239	0.049	59.705	0.031	2040.6007	3014.3933	web:40%	 Internet EX J  Kia  scheme TR
715	136	238	0.048	59.754	0.013	2228.9688	2954.1003	web:55%	 buttons piece  sensor el  walls  arm
716	147	238	0.048	59.802	0.366	1247.4054	2446.3169	pile:100%	   -  =  + 3 )
717	193	238	0.048	59.85	1.0	1835.7356	2689.5332	web:34%	 a
718	610	238	0.048	59.899	0.025	2029.8207	2967.2661	wiki:41%	y uka us  Aaron ty win
719	798	238	0.048	59.947	0.486	1588.0288	2324.5083	pile:48%	. .\n .\n\n   ). ).\n
720	946	238	0.048	59.996	0.05	1745.0236	2704.0825	math:49%	 x link  y  link _ p
721	1005	238	0.048	60.044	0.016	2013.9286	3197.7087	wiki:42%	 use  species  step  applications  definition  advantage
722	1495	238	0.048	60.092	0.103	1085.3458	1948.1342	code:86%	\n   .add __( 3 _
723	1511	238	0.048	60.141	0.078	1815.3472	2649.8196	math:97%	 x y  f psi x X
724	161	237	0.048	60.189	0.552	1575.501	2541.2334	wiki:63%	 of  the 's  majority  all  total
725	245	237	0.048	60.237	0.227	1469.1329	2322.374	math:95%	sin cos tan  e 2 e
726	793	237	0.048	60.285	0.377	1436.738	2156.5715	math:34%	 For For  for  the for .For
727	1215	237	0.048	60.334	0.512	1288.1079	1931.6931	math:35%	The  The  the Die “The
728	1280	237	0.048	60.382	0.279	1569.7008	2547.5259	pile:32%	-    to –  and  -
729	1319	237	0.048	60.43	0.082	1423.1321	2107.334	pile:45%	 micro  bi  neuro  bio  phon  chem
730	1358	237	0.048	60.478	0.335	1325.7942	2797.0969	web:32%	 full  whole  complete  entire  fully  Full
731	1598	237	0.048	60.527	0.313	2026.6362	3071.6858	web:41%	 something  things  everything  anything  nothing  thing
732	1623	237	0.048	60.575	0.08	461.3661	1403.3912	wiki:43%	al  Gal  Cal all  Kal  val
733	1680	237	0.048	60.623	0.417	1709.5227	2598.5764	web:28%	 because  since  Since  Because Since Because
734	311	236	0.048	60.671	0.529	766.916	1232.5381	math:73%	\n\n ?\n\n )\n\n $\n\n ]\n\n  ?\n\n
735	687	236	0.048	60.719	0.891	2109.6272	2925.2832	web:27%	, ), ", ”, ,"
736	941	236	0.048	60.767	0.081	1561.9305	2583.6841	pile:49%	 study  discuss  evaluate  examine  investigate  present
737	1231	236	0.048	60.815	0.095	1361.946	2344.4971	wiki:94%	 I  II  IV us  III  Great
738	264	235	0.048	60.863	0.635	1570.1455	2964.1958	wiki:40%	 to  have  be  having  with  TO
739	1159	235	0.048	60.911	0.011	1413.6339	2287.2012	code:97%	 Event .Module  User  Post  Property  Job
740	1263	235	0.048	60.958	0.082	1785.6796	2725.2705	code:57%	1 2 x y foo aa
741	1647	235	0.048	61.006	0.055	1902.4468	2772.3721	math:76%	2 1 , |  |  (
742	285	234	0.048	61.054	0.796	1198.985	1901.4639	math:50%	. $. ).     }. .\n\n
743	609	234	0.048	61.101	0.06	1237.4225	1973.6544	wiki:52%	 California  England  NY  Illinois  Canada  Kentucky
744	660	234	0.048	61.149	0.047	1847.7936	3071.251	web:35%	 students  defendant  users ers  person  user
745	868	234	0.048	61.197	0.955	1338.3541	2322.4834	wiki:81%	 ( (
746	963	234	0.048	61.244	0.252	1522.3411	2635.115	math:67%	 numbers  number  integers  real  rational  integer
747	1029	234	0.048	61.292	0.142	575.084	898.5142	code:98%	 your at  (  option (at
748	1395	234	0.048	61.339	0.049	1421.2535	2123.5286	web:83%	 Health  Force  Outlook  Lex mark ircraft
749	1431	234	0.048	61.387	0.244	714.935	1158.6482	code:97%	 Software  Foundation  software Foundation
750	1547	234	0.048	61.435	0.087	1673.3259	2679.1467	math:89%	 a  is  of  coil , $
751	1561	234	0.048	61.482	0.618	1449.2177	2757.9148	web:32%	 is 's  was ’s  be  are
752	1804	234	0.048	61.53	0.734	902.647	1666.3602	code:100%	        \t             \t\t
753	1926	234	0.048	61.577	0.134	1716.0356	2764.4114	wiki:35%	 group  set  collection  range  list  family
754	493	233	0.047	61.625	0.113	833.9045	1723.0283	wiki:41%	ic ac oc c ec  Luc
755	1012	233	0.047	61.672	0.459	1220.1843	1895.6383	code:96%	            \t  >>> }\n\n            
756	1858	233	0.047	61.72	0.174	1514.8411	2249.9456	pile:100%	 to  a ,  and  apparatus  for
757	166	232	0.047	61.767	0.023	2083.6467	2929.1179	web:34%	 system  project  campaign  school  series  family
758	261	232	0.047	61.814	0.072	2165.2141	3051.6357	math:35%	 function  command  method  class  button  module
759	659	232	0.047	61.861	0.245	1457.1713	2247.2129	pile:44%	:\n\n :\n \n :     .\n\n
760	935	232	0.047	61.908	0.093	1305.8385	2204.1868	math:46%	:  error  : 1  C ]
761	256	231	0.047	61.955	0.721	1246.4552	2147.791	math:83%	 a  an  of  two  un  some
762	608	231	0.047	62.002	0.791	1794.1483	2877.7144	web:36%	 a  an  A
763	640	231	0.047	62.049	0.664	391.3904	627.4739	code:99%	 GNU .gnu GNU
764	655	231	0.047	62.096	0.178	1447.7804	2492.5229	math:96%	f  f $f g F (
765	1042	231	0.047	62.143	0.734	1208.5571	2007.0574	wiki:83%	. ). ". .\n\n   ."
766	1546	231	0.047	62.19	0.095	1224.5568	2227.8083	wiki:46%	. us opsis ium  ( ii
767	1651	231	0.047	62.237	0.21	912.5737	1745.9272	code:99%	.utils .core .lib .util utils .common
768	1704	231	0.047	62.284	0.596	1247.2992	2363.6924	math:32%	 first  First First st first FIRST
769	1264	230	0.047	62.331	0.058	2000.3746	2967.0437	math:37%	-dimensional D -member -party -digit  antenna
770	1297	230	0.047	62.378	0.53	1740.0779	2561.1733	math:55%	. .\n .\n\n   $. ).\n
771	1370	230	0.047	62.425	0.09	1774.0721	2895.9358	wiki:70%	 believed  said  thought  described  regarded  seen
772	1373	230	0.047	62.471	0.151	981.7575	1978.7456	math:73%	 mathematics  math  Math  mathematic  algebra Math
773	1649	230	0.047	62.518	0.213	1473.7344	2361.8865	code:93%	 open .join , 0 .abspath .exists
774	1657	230	0.047	62.565	0.312	1246.5562	2078.5605	code:83%	     ' , ('  `  def
775	1763	230	0.047	62.612	0.268	1341.1917	2593.6758	web:33%	 began  start  started  begin  starting  begins
776	1242	229	0.047	62.658	0.605	1264.25	2921.9368	web:41%	 just  simply just Just  Just  Simply
777	1320	229	0.047	62.705	0.044	1687.8339	2561.7227	code:98%	 settings _utils _util  utils  current _lib
778	1459	229	0.047	62.751	0.674	1384.1224	2023.604	pile:73%	. ). ]. ]). .\n\n
779	369	228	0.046	62.798	0.334	1999.2686	3036.687	web:48%	 people  everyone  someone  anyone  person  us
780	393	228	0.046	62.844	0.056	1854.0586	2705.825	pile:35%	   X child _proj Colors  Group
781	403	228	0.046	62.891	0.215	1763.3188	2692.3623	math:95%	} int }\\ fty  \\ )
782	870	228	0.046	62.937	0.32	1454.8551	2522.9353	pile:29%	 create  creating  created  generate  creates  Create
783	952	228	0.046	62.983	0.459	1556.5717	2503.9539	math:48%	2 3 4 1 _B 5
784	1436	228	0.046	63.03	0.784	1760.4408	2689.5383	math:36%	: ;  :  - ): $:
785	1532	228	0.046	63.076	0.303	508.0386	1033.6388	code:98%	 or )  any #       
786	75	227	0.046	63.122	0.052	2284.1167	3324.614	web:54%	 details  section  list  more  out  link
787	547	227	0.046	63.168	0.046	595.5445	1219.0311	math:73%	27 1 12 22 3 14
788	877	227	0.046	63.215	0.674	1702.7719	2635.2991	wiki:68%	 was  were  been  actually
789	1658	227	0.046	63.261	0.131	1465.3925	2587.8887	web:98%	 the , .  Site  of  and
790	1771	227	0.046	63.307	0.209	1426.8937	2268.9819	math:30%	100 200 300 500 80 50
791	578	226	0.046	63.353	0.183	826.2869	1287.1514	wiki:74%	194 191 192 193 190 189
792	905	226	0.046	63.399	0.044	2106.7234	3246.6987	math:26%	ically  properly  well ly  independently  separately
793	915	226	0.046	63.445	0.151	1862.9048	3063.4592	pile:34%	 important  common  key  critical  useful  fundamental
794	1001	226	0.046	63.491	0.303	1696.0177	2555.9897	pile:88%	 patients  adults  rats  subjects  women  mice
795	1080	226	0.046	63.537	0.202	1536.5428	2682.825	code:49%	,   ?\n  = ': ":
796	1107	226	0.046	63.583	0.723	1630.8816	2875.103	web:45%	 to  visit  reached  reach  visiting  in
797	1569	226	0.046	63.629	0.466	1673.5944	2543.4626	web:32%	 so So  So so  Thus  que
798	1722	226	0.046	63.675	0.26	1599.9396	2398.9456	math:66%	\n\n }\n\n )\n\n \n\n\n .\n\n $\n\n
799	405	225	0.046	63.721	0.561	1454.5144	2973.3706	web:40%	 they  They They  it  he  them
800	543	225	0.046	63.766	0.302	1136.0498	1992.3162	code:84%	                        \t                      
801	768	225	0.046	63.812	0.072	1783.7057	2844.824	math:47%	 number  size  order  rate  area  age
802	1473	225	0.046	63.858	0.29	1960.3636	3147.6194	web:56%	 you  me  us  him  yourself  themselves
803	289	224	0.046	63.903	0.55	1134.365	2545.8975	wiki:43%	's ’s '  his ’ ;s
804	350	224	0.046	63.949	0.277	1828.5522	2490.0015	code:93%	)\n ()\n \n )\n\n ]\n ')\n
805	457	224	0.046	63.995	0.869	1592.0963	2862.0366	wiki:33%	 or or  o Or  ou  OR
